Sequência,veiPlaca,Tipo Dispositivo,IMEI,GNSS UTC Time,Data/Hora Inclusão,Data/Hora Evento,Azimuth,delay,Latitude,Longitude,Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Tipo Mensagem,Hodômetro Total
1307,SUR6A68,385349,862689070242307,2025-06-23 20:23:32,2025-06-23 20:25:54.377,2025-06-23 20:25:54,53.00000,0,-23.22660,-47.50957,11,Válido,0,13020,0,760,Modo Econômico,3506.70
1308,SUR6A68,385349,862689070242307,2025-06-23 20:23:32,2025-06-23 21:08:54.450,2025-06-23 21:08:54,53.00000,0,-23.22660,-47.50957,11,Válido,0,12316,0,667,GTIGN,3506.70
1309,SUR6A68,385349,862689070242307,2025-06-23 21:09:02,2025-06-23 21:09:03.370,2025-06-23 21:09:03,166.00000,0,-23.22656,-47.50943,14,Válido,2,12492,0,761,GTERI,3506.70
1310,SUR6A68,385349,862689070242307,2025-06-23 21:11:54,2025-06-23 21:11:59.410,2025-06-23 21:11:59,106.00000,0,-23.22681,-47.50943,18,Válido,3,14165,0,761,GTERI,3506.70
1311,SUR6A68,385349,862689070242307,2025-06-23 21:12:57,2025-06-23 21:12:58.690,2025-06-23 21:12:59,279.00000,-1,-23.23353,-47.51562,0,Inválido,74,0,0,923,Timeout de Identificação via Bluetooth,3506.70
1312,SUR6A68,385349,862689070242307,2025-06-23 21:14:54,2025-06-23 21:14:59.397,2025-06-23 21:14:59,35.00000,0,-23.22960,-47.51035,20,Válido,81,14205,0,761,GTERI,3509.60
1313,SUR6A68,385349,862689070242307,2025-06-23 21:17:53,2025-06-23 21:17:59.370,2025-06-23 21:17:59,2.00000,0,-23.21157,-47.50467,20,Válido,30,14685,0,761,GTERI,3511.90
1314,SUR6A68,385349,862689070242307,2025-06-23 21:20:54,2025-06-23 21:20:59.440,2025-06-23 21:20:59,0.00000,0,-23.19960,-47.51505,19,Válido,10,14165,0,761,GTERI,3513.80
1315,SUR6A68,385349,862689070242307,2025-06-23 21:22:43,2025-06-23 21:22:44.380,2025-06-23 21:22:44,23.00000,0,-23.19462,-47.51522,19,Válido,0,14157,0,668,GTIGF,3514.40
1316,SUR6A68,385349,862689070242307,2025-06-23 21:22:44,2025-06-23 21:22:45.023,2025-06-23 21:22:45,23.00000,0,-23.19462,-47.51522,19,Válido,0,14157,0,760,Modo Econômico,3514.40
1317,SUR6A68,385349,862689070242307,2025-06-23 21:22:44,2025-06-23 21:28:10.550,2025-06-23 21:28:10,23.00000,0,-23.19462,-47.51522,19,Válido,0,13020,0,667,GTIGN,3514.40
1318,SUR6A68,385349,862689070242307,2025-06-23 21:28:17,2025-06-23 21:28:18.277,2025-06-23 21:28:18,358.00000,0,-23.19464,-47.51523,15,Válido,0,12388,0,761,GTERI,3514.40
1319,SUR6A68,385349,862689070242307,2025-06-23 21:31:09,2025-06-23 21:31:14.407,2025-06-23 21:31:14,143.00000,0,-23.20160,-47.51506,19,Válido,59,12980,0,761,GTERI,3515.40
1320,SUR6A68,385349,862689070242307,2025-06-23 21:32:12,2025-06-23 21:32:14.077,2025-06-23 21:32:14,122.00000,0,-23.20755,-47.50775,0,Inválido,20,0,0,923,Timeout de Identificação via Bluetooth,3515.40
1321,SUR6A68,385349,862689070242307,2025-06-23 21:34:09,2025-06-23 21:34:14.347,2025-06-23 21:34:14,189.00000,0,-23.21931,-47.50920,19,Válido,86,13973,0,761,GTERI,3518.00
1322,SUR6A68,385349,862689070242307,2025-06-23 21:36:01,2025-06-23 21:36:02.400,2025-06-23 21:36:02,51.00000,0,-23.22672,-47.51035,16,Válido,0,14109,0,668,GTIGF,3518.90
1323,SUR6A68,385349,862689070242307,2025-06-23 21:36:02,2025-06-23 21:36:03.193,2025-06-23 21:36:03,51.00000,0,-23.22672,-47.51035,16,Válido,0,14133,0,760,Modo Econômico,3518.90
1324,SUR6A68,385349,862689070242307,2025-06-23 22:33:37,2025-06-23 22:35:59.413,2025-06-23 22:35:59,51.00000,0,-23.22672,-47.51035,8,Válido,0,13044,0,760,Modo Econômico,3518.90
1325,SUR6A68,385349,862689070242307,2025-06-23 23:33:37,2025-06-23 23:35:59.410,2025-06-23 23:35:59,51.00000,0,-23.22672,-47.51035,8,Válido,0,13028,0,760,Modo Econômico,3518.90
1326,SUR6A68,385349,862689070242307,2025-06-24 01:33:33,2025-06-24 01:39:47.763,2025-06-24 01:35:54,44.00000,233,-23.22675,-47.51039,8,Válido,0,12988,1,760,Modo Econômico,3518.90
1327,SUR6A68,385349,862689070242307,2025-06-24 02:33:34,2025-06-24 02:35:58.840,2025-06-24 02:35:54,44.00000,4,-23.22675,-47.51039,9,Válido,0,12980,0,760,Modo Econômico,3518.90
1328,SUR6A68,385349,862689070242307,2025-06-24 03:33:34,2025-06-24 03:35:55.630,2025-06-24 03:35:54,44.00000,1,-23.22675,-47.51039,9,Válido,0,12980,0,760,Modo Econômico,3518.90
1329,SUR6A68,385349,862689070242307,2025-06-24 03:33:34,2025-06-24 03:38:32.520,2025-06-24 03:38:31,44.00000,1,-23.22675,-47.51039,9,Válido,0,11779,0,667,GTIGN,3518.90
1330,SUR6A68,385349,862689070242307,2025-06-24 03:38:40,2025-06-24 03:38:41.470,2025-06-24 03:38:40,198.00000,1,-23.22698,-47.51010,9,Válido,2,13300,0,761,GTERI,3518.90
1331,SUR6A68,385349,862689070242307,2025-06-24 03:41:35,2025-06-24 03:41:40.773,2025-06-24 03:41:39,193.00000,1,-23.22760,-47.50936,16,Válido,52,13020,0,761,GTERI,3519.10
1332,SUR6A68,385349,862689070242307,2025-06-24 03:44:35,2025-06-24 03:44:40.533,2025-06-24 03:44:39,56.00000,1,-23.23343,-47.51363,17,Válido,69,14157,0,761,GTERI,3521.30
1333,SUR6A68,385349,862689070242307,2025-06-24 03:46:06,2025-06-24 03:46:07.240,2025-06-24 03:46:06,18.00000,1,-23.22298,-47.50941,17,Válido,41,12748,0,NULL,NULL,3522.70
1334,SUR6A68,385349,862689070242307,2025-06-24 03:47:35,2025-06-24 03:47:40.520,2025-06-24 03:47:39,36.00000,1,-23.21308,-47.50423,18,Válido,25,14181,0,761,GTERI,3524.00
1335,SUR6A68,385349,862689070242307,2025-06-24 03:50:35,2025-06-24 03:50:40.527,2025-06-24 03:50:39,2.00000,1,-23.19957,-47.51504,18,Válido,11,14149,0,761,GTERI,3526.00
1336,SUR6A68,385349,862689070242307,2025-06-24 03:52:11,2025-06-24 03:52:12.887,2025-06-24 03:52:11,20.00000,1,-23.19460,-47.51523,18,Válido,0,14149,0,668,GTIGF,3526.70
1337,SUR6A68,385349,862689070242307,2025-06-24 03:52:12,2025-06-24 03:52:13.323,2025-06-24 03:52:12,20.00000,1,-23.19460,-47.51523,18,Válido,0,13613,0,760,Modo Econômico,3526.70
1338,SUR6A68,385349,862689070242307,2025-06-24 03:52:12,2025-06-24 04:12:06.513,2025-06-24 04:12:05,20.00000,1,-23.19460,-47.51523,18,Válido,0,12908,0,667,GTIGN,3526.70
1339,SUR6A68,385349,862689070242307,2025-06-24 04:12:13,2025-06-24 04:12:14.430,2025-06-24 04:12:13,137.00000,1,-23.19469,-47.51530,14,Válido,1,12251,0,761,GTERI,3526.70
1340,SUR6A68,385349,862689070242307,2025-06-24 04:15:05,2025-06-24 04:15:10.530,2025-06-24 04:15:09,138.00000,1,-23.20361,-47.51321,16,Válido,47,14717,0,761,GTERI,3528.00
1341,SUR6A68,385349,862689070242307,2025-06-24 04:18:05,2025-06-24 04:18:13.880,2025-06-24 04:18:09,179.00000,4,-23.22372,-47.50925,18,Válido,90,14173,0,761,GTERI,3530.80
1342,SUR6A68,385349,862689070242307,2025-06-24 04:21:05,2025-06-24 04:21:10.607,2025-06-24 04:21:09,351.00000,1,-23.23713,-47.51798,18,Válido,59,14693,0,761,GTERI,3533.90
1343,SUR6A68,385349,862689070242307,2025-06-24 04:22:03,2025-06-24 04:22:04.513,2025-06-24 04:22:03,175.00000,1,-23.23653,-47.51594,17,Válido,0,14141,0,668,GTIGF,3534.30
1344,SUR6A68,385349,862689070242307,2025-06-24 04:22:04,2025-06-24 04:22:05.200,2025-06-24 04:22:04,175.00000,1,-23.23653,-47.51594,18,Válido,0,13797,0,760,Modo Econômico,3534.30
1345,SUR6A68,385349,862689070242307,2025-06-24 04:22:04,2025-06-24 04:26:00.530,2025-06-24 04:25:59,175.00000,1,-23.23653,-47.51594,18,Válido,0,12964,0,667,GTIGN,3534.30
1346,SUR6A68,385349,862689070242307,2025-06-24 04:26:07,2025-06-24 04:26:08.427,2025-06-24 04:26:07,36.00000,1,-23.23645,-47.51592,15,Válido,0,12259,0,761,GTERI,3534.30
1347,SUR6A68,385349,862689070242307,2025-06-24 04:29:00,2025-06-24 04:29:05.650,2025-06-24 04:29:04,134.00000,1,-23.22664,-47.50863,17,Válido,29,12732,0,761,GTERI,3536.30
1348,SUR6A68,385349,862689070242307,2025-06-24 04:30:19,2025-06-24 04:30:20.360,2025-06-24 04:30:19,80.00000,1,-23.22921,-47.50618,17,Válido,0,14085,0,668,GTIGF,3536.70
1349,SUR6A68,385349,862689070242307,2025-06-24 04:30:20,2025-06-24 04:30:21.160,2025-06-24 04:30:20,80.00000,1,-23.22921,-47.50618,17,Válido,0,14021,0,760,Modo Econômico,3536.70
1350,SUR6A68,385349,862689070242307,2025-06-24 04:30:20,2025-06-24 04:34:46.620,2025-06-24 04:34:45,80.00000,1,-23.22921,-47.50618,17,Válido,0,12964,0,667,GTIGN,3536.70
1351,SUR6A68,385349,862689070242307,2025-06-24 04:34:53,2025-06-24 04:34:54.400,2025-06-24 04:34:53,134.00000,1,-23.22922,-47.50621,15,Válido,0,12572,0,761,GTERI,3536.70
1352,SUR6A68,385349,862689070242307,2025-06-24 04:37:45,2025-06-24 04:37:50.533,2025-06-24 04:37:49,114.00000,1,-23.22925,-47.50132,18,Válido,3,14093,0,761,GTERI,3537.20
1353,SUR6A68,385349,862689070242307,2025-06-24 04:37:51,2025-06-24 04:37:52.350,2025-06-24 04:37:51,114.00000,1,-23.22927,-47.50131,18,Válido,0,14125,0,668,GTIGF,3537.20
1354,SUR6A68,385349,862689070242307,2025-06-24 04:37:52,2025-06-24 04:37:52.823,2025-06-24 04:37:52,114.00000,0,-23.22927,-47.50131,18,Válido,0,13268,0,760,Modo Econômico,3537.20
1355,SUR6A68,385349,862689070242307,2025-06-24 04:37:52,2025-06-24 04:42:36.517,2025-06-24 04:42:35,114.00000,1,-23.22927,-47.50131,18,Válido,0,12972,0,667,GTIGN,3537.20
1356,SUR6A68,385349,862689070242307,2025-06-24 04:42:43,2025-06-24 04:42:44.433,2025-06-24 04:42:43,45.00000,1,-23.22932,-47.50126,15,Válido,0,12195,0,761,GTERI,3537.20
1357,SUR6A68,385349,862689070242307,2025-06-24 04:45:35,2025-06-24 04:45:41.110,2025-06-24 04:45:39,272.00000,2,-23.22926,-47.50511,15,Válido,8,14141,0,761,GTERI,3537.60
1358,SUR6A68,385349,862689070242307,2025-06-24 04:48:35,2025-06-24 04:48:40.523,2025-06-24 04:48:39,82.00000,1,-23.22334,-47.50721,16,Válido,22,14181,0,761,GTERI,3538.60
1359,SUR6A68,385349,862689070242307,2025-06-24 04:51:35,2025-06-24 04:51:41.027,2025-06-24 04:51:39,118.00000,2,-23.22035,-47.49922,17,Válido,6,14109,0,761,GTERI,3539.50
1360,SUR6A68,385349,862689070242307,2025-06-24 04:51:41,2025-06-24 04:51:42.410,2025-06-24 04:51:41,118.00000,1,-23.22036,-47.49920,17,Válido,0,14117,0,668,GTIGF,3539.50
1361,SUR6A68,385349,862689070242307,2025-06-24 04:51:42,2025-06-24 04:51:42.857,2025-06-24 04:51:42,118.00000,0,-23.22036,-47.49920,17,Válido,0,13677,0,760,Modo Econômico,3539.50
1362,SUR6A68,385349,862689070242307,2025-06-24 04:51:42,2025-06-24 04:55:52.567,2025-06-24 04:55:51,118.00000,1,-23.22036,-47.49920,17,Válido,0,13020,0,667,GTIGN,3539.50
1363,SUR6A68,385349,862689070242307,2025-06-24 04:55:59,2025-06-24 04:56:00.447,2025-06-24 04:55:59,219.00000,1,-23.22034,-47.49919,14,Válido,0,12492,0,761,GTERI,3539.50
1364,SUR6A68,385349,862689070242307,2025-06-24 04:58:55,2025-06-24 04:59:00.530,2025-06-24 04:58:59,244.00000,1,-23.22120,-47.50349,18,Válido,14,13965,0,761,GTERI,3540.10
1365,SUR6A68,385349,862689070242307,2025-06-24 05:01:55,2025-06-24 05:02:00.527,2025-06-24 05:01:59,271.00000,1,-23.22676,-47.50942,17,Válido,7,14109,0,761,GTERI,3541.20
1366,SUR6A68,385349,862689070242307,2025-06-24 05:02:29,2025-06-24 05:02:30.343,2025-06-24 05:02:29,260.00000,1,-23.22650,-47.50962,17,Válido,0,14077,0,668,GTIGF,3541.30
1367,SUR6A68,385349,862689070242307,2025-06-24 05:02:30,2025-06-24 05:02:30.977,2025-06-24 05:02:30,260.00000,0,-23.22650,-47.50962,17,Válido,0,14029,0,760,Modo Econômico,3541.30
1368,SUR6A68,385349,862689070242307,2025-06-24 05:02:30,2025-06-24 05:16:36.520,2025-06-24 05:16:35,260.00000,1,-23.22650,-47.50962,17,Válido,0,12932,0,667,GTIGN,3541.30
1369,SUR6A68,385349,862689070242307,2025-06-24 05:16:43,2025-06-24 05:16:44.430,2025-06-24 05:16:43,197.00000,1,-23.22660,-47.50963,14,Válido,1,12628,0,761,GTERI,3541.30
1370,SUR6A68,385349,862689070242307,2025-06-24 05:17:15,2025-06-24 05:17:16.520,2025-06-24 05:17:15,343.00000,1,-23.22670,-47.51040,17,Válido,0,12644,0,668,GTIGF,3541.40
1371,SUR6A68,385349,862689070242307,2025-06-24 05:17:16,2025-06-24 05:17:17.100,2025-06-24 05:17:16,343.00000,1,-23.22670,-47.51040,17,Válido,0,13036,0,760,Modo Econômico,3541.40
1372,SUR6A68,385349,862689070242307,2025-06-24 05:17:16,2025-06-24 05:34:16.520,2025-06-24 05:34:15,343.00000,1,-23.22670,-47.51040,17,Válido,0,12876,0,667,GTIGN,3541.40
1373,SUR6A68,385349,862689070242307,2025-06-24 05:34:23,2025-06-24 05:34:24.427,2025-06-24 05:34:23,59.00000,1,-23.22676,-47.51037,14,Válido,2,12636,0,761,GTERI,3541.40
1374,SUR6A68,385349,862689070242307,2025-06-24 05:34:55,2025-06-24 05:34:56.517,2025-06-24 05:34:55,346.00000,1,-23.22654,-47.50983,15,Válido,0,13524,0,668,GTIGF,3541.40
1375,SUR6A68,385349,862689070242307,2025-06-24 05:34:56,2025-06-24 05:34:57.000,2025-06-24 05:34:56,346.00000,1,-23.22654,-47.50983,16,Válido,0,13356,0,760,Modo Econômico,3541.40
1376,SUR6A68,385349,862689070242307,2025-06-24 05:34:56,2025-06-24 05:37:06.517,2025-06-24 05:37:05,346.00000,1,-23.22654,-47.50983,16,Válido,0,12884,0,667,GTIGN,3541.40
1377,SUR6A68,385349,862689070242307,2025-06-24 05:37:13,2025-06-24 05:37:14.427,2025-06-24 05:37:13,283.00000,1,-23.22654,-47.50982,14,Válido,0,12524,0,761,GTERI,3541.40
1378,SUR6A68,385349,862689070242307,2025-06-24 05:39:57,2025-06-24 05:39:58.040,2025-06-24 05:39:57,100.00000,1,-23.23361,-47.51709,15,Válido,65,12972,0,856,Aceleração Brusca,3543.30
1379,SUR6A68,385349,862689070242307,2025-06-24 05:40:05,2025-06-24 05:40:10.420,2025-06-24 05:40:09,92.00000,1,-23.23385,-47.51545,16,Válido,79,14133,0,761,GTERI,3543.60
1380,SUR6A68,385349,862689070242307,2025-06-24 05:41:08,2025-06-24 05:41:10.047,2025-06-24 05:41:09,38.00000,1,-23.22406,-47.50861,0,Inválido,21,0,0,923,Timeout de Identificação via Bluetooth,3543.60
1381,SUR6A68,385349,862689070242307,2025-06-24 05:43:05,2025-06-24 05:43:11.283,2025-06-24 05:43:09,40.00000,2,-23.21406,-47.50549,14,Válido,35,14653,0,761,GTERI,3546.30
1382,SUR6A68,385349,862689070242307,2025-06-24 05:46:05,2025-06-24 05:46:10.573,2025-06-24 05:46:09,307.00000,1,-23.20463,-47.51193,15,Válido,59,14213,0,761,GTERI,3547.90
1383,SUR6A68,385349,862689070242307,2025-06-24 05:48:29,2025-06-24 05:48:30.517,2025-06-24 05:48:29,24.00000,1,-23.19461,-47.51523,15,Válido,0,14157,0,668,GTIGF,3549.10
1384,SUR6A68,385349,862689070242307,2025-06-24 05:48:30,2025-06-24 05:48:30.903,2025-06-24 05:48:30,24.00000,0,-23.19461,-47.51523,15,Válido,0,13829,0,760,Modo Econômico,3549.10
1385,SUR6A68,385349,862689070242307,2025-06-24 05:48:30,2025-06-24 05:53:16.523,2025-06-24 05:53:15,24.00000,1,-23.19461,-47.51523,15,Válido,0,12988,0,667,GTIGN,3549.10
1386,SUR6A68,385349,862689070242307,2025-06-24 05:53:23,2025-06-24 05:53:23.947,2025-06-24 05:53:23,4.00000,0,-23.19457,-47.51521,13,Válido,3,12380,0,761,GTERI,3549.10
1387,SUR6A68,385349,862689070242307,2025-06-24 05:54:03,2025-06-24 05:54:03.667,2025-06-24 05:54:03,158.00000,0,-23.19617,-47.51451,15,Válido,46,13092,0,856,Aceleração Brusca,3549.40
1388,SUR6A68,385349,862689070242307,2025-06-24 05:56:15,2025-06-24 05:56:20.523,2025-06-24 05:56:19,138.00000,1,-23.20406,-47.51281,15,Válido,69,14685,0,761,GTERI,3550.50
1389,SUR6A68,385349,862689070242307,2025-06-24 05:57:18,2025-06-24 05:57:19.790,2025-06-24 05:57:19,120.00000,0,-23.20759,-47.50769,0,Inválido,0,0,0,923,Timeout de Identificação via Bluetooth,3550.50
1390,SUR6A68,385349,862689070242307,2025-06-24 05:59:15,2025-06-24 05:59:20.550,2025-06-24 05:59:19,194.00000,1,-23.21896,-47.50911,16,Válido,84,14173,0,761,GTERI,3552.80
1391,SUR6A68,385349,862689070242307,2025-06-24 06:00:47,2025-06-24 06:00:48.523,2025-06-24 06:00:47,60.00000,1,-23.22662,-47.50953,16,Válido,0,14149,0,668,GTIGF,3553.60
1392,SUR6A68,385349,862689070242307,2025-06-24 06:00:48,2025-06-24 06:00:48.660,2025-06-24 06:00:48,60.00000,0,-23.22662,-47.50953,16,Válido,0,13813,0,760,Modo Econômico,3553.60
1393,SUR6A68,385349,862689070242307,2025-06-24 06:58:23,2025-06-24 07:00:45.470,2025-06-24 07:00:44,60.00000,1,-23.22662,-47.50953,7,Válido,0,13012,0,760,Modo Econômico,3553.60
1394,SUR6A68,385349,862689070242307,2025-06-24 07:58:23,2025-06-24 07:59:14.613,2025-06-24 07:59:13,60.00000,1,-23.22662,-47.50953,9,Válido,0,12892,0,667,GTIGN,3553.60
1395,SUR6A68,385349,862689070242307,2025-06-24 07:59:23,2025-06-24 07:59:23.980,2025-06-24 07:59:23,201.00000,0,-23.22692,-47.50976,9,Válido,10,12636,0,761,GTERI,3553.60
1396,SUR6A68,385349,862689070242307,2025-06-24 07:59:29,2025-06-24 07:59:30.353,2025-06-24 07:59:29,207.00000,1,-23.22670,-47.50949,9,Válido,0,12660,0,668,GTIGF,3553.60
1397,SUR6A68,385349,862689070242307,2025-06-24 07:59:30,2025-06-24 07:59:30.437,2025-06-24 07:59:30,207.00000,0,-23.22670,-47.50949,9,Válido,0,13052,0,760,Modo Econômico,3553.60
1398,SUR6A68,385349,862689070242307,2025-06-24 07:59:30,2025-06-24 08:05:29.067,2025-06-24 08:05:27,207.00000,2,-23.22670,-47.50949,9,Válido,0,12860,0,667,GTIGN,3553.60
1399,SUR6A68,385349,862689070242307,2025-06-24 08:05:38,2025-06-24 08:05:39.100,2025-06-24 08:05:38,259.00000,1,-23.22664,-47.50958,9,Válido,0,12652,0,761,GTERI,3553.60
1400,SUR6A68,385349,862689070242307,2025-06-24 08:08:30,2025-06-24 08:08:35.493,2025-06-24 08:08:34,323.00000,1,-23.23277,-47.51853,16,Válido,36,13981,0,761,GTERI,3555.00
1401,SUR6A68,385349,862689070242307,2025-06-24 08:08:42,2025-06-24 08:08:42.910,2025-06-24 08:08:42,338.00000,0,-23.23247,-47.51865,16,Válido,24,14141,0,856,Aceleração Brusca,3555.00
1402,SUR6A68,385349,862689070242307,2025-06-24 08:10:35,2025-06-24 08:10:36.523,2025-06-24 08:10:35,9.00000,1,-23.24010,-47.51718,16,Válido,0,14093,0,668,GTIGF,3556.10
1403,SUR6A68,385349,862689070242307,2025-06-24 08:10:36,2025-06-24 08:10:36.663,2025-06-24 08:10:36,9.00000,0,-23.24010,-47.51718,16,Válido,0,14157,0,760,Modo Econômico,3556.10
1404,SUR6A68,385349,862689070242307,2025-06-24 08:10:36,2025-06-24 08:13:11.000,2025-06-24 08:13:09,9.00000,2,-23.24010,-47.51718,16,Válido,0,12996,0,667,GTIGN,3556.10
1405,SUR6A68,385349,862689070242307,2025-06-24 08:13:18,2025-06-24 08:13:19.387,2025-06-24 08:13:18,97.00000,1,-23.24005,-47.51710,11,Válido,0,12652,0,761,GTERI,3556.10
1406,SUR6A68,385349,862689070242307,2025-06-24 08:16:10,2025-06-24 08:16:15.490,2025-06-24 08:16:14,38.00000,1,-23.23354,-47.51819,16,Válido,41,14045,0,761,GTERI,3556.90
1407,SUR6A68,385349,862689070242307,2025-06-24 08:19:10,2025-06-24 08:19:20.127,2025-06-24 08:19:14,125.00000,6,-23.21593,-47.48575,17,Válido,110,14165,0,761,GTERI,3562.00
1408,SUR6A68,385349,862689070242307,2025-06-24 08:22:10,2025-06-24 09:20:03.763,2025-06-24 08:22:14,83.00000,3469,-23.23041,-47.43757,14,Válido,110,14125,1,761,GTERI,3567.50
1409,SUR6A68,385349,862689070242307,2025-06-24 08:25:10,2025-06-24 09:20:04.290,2025-06-24 08:25:14,92.00000,3290,-23.24000,-47.38919,16,Válido,105,14645,1,761,GTERI,3572.70
1410,SUR6A68,385349,862689070242307,2025-06-24 08:28:10,2025-06-24 09:20:04.760,2025-06-24 08:28:14,92.00000,3110,-23.25488,-47.34860,17,Válido,104,14301,1,761,GTERI,3577.50
1411,SUR6A68,385349,862689070242307,2025-06-24 08:31:10,2025-06-24 09:20:05.327,2025-06-24 08:31:14,20.00000,2931,-23.24518,-47.31673,16,Válido,101,14133,1,761,GTERI,3581.90
1412,SUR6A68,385349,862689070242307,2025-06-24 08:34:10,2025-06-24 09:20:05.803,2025-06-24 08:34:14,159.00000,2751,-23.23815,-47.28449,15,Válido,111,14149,1,761,GTERI,3586.60
1413,SUR6A68,385349,862689070242307,2025-06-24 08:37:10,2025-06-24 09:20:06.283,2025-06-24 08:37:14,63.00000,2572,-23.25956,-47.25699,14,Válido,102,12572,1,761,GTERI,3591.50
1414,SUR6A68,385349,862689070242307,2025-06-24 08:40:10,2025-06-24 09:20:07.010,2025-06-24 08:40:14,100.00000,2393,-23.25200,-47.21360,16,Válido,80,12596,1,761,GTERI,3596.30
1415,SUR6A68,385349,862689070242307,2025-06-24 08:43:10,2025-06-24 09:20:07.317,2025-06-24 08:43:14,90.00000,2213,-23.25787,-47.16825,13,Válido,69,14133,1,761,GTERI,3601.50
1416,SUR6A68,385349,862689070242307,2025-06-24 08:46:10,2025-06-24 09:20:07.810,2025-06-24 08:46:14,86.00000,2033,-23.26394,-47.11955,16,Válido,113,14149,1,761,GTERI,3606.80
1417,SUR6A68,385349,862689070242307,2025-06-24 08:49:10,2025-06-24 09:20:08.277,2025-06-24 08:49:14,73.00000,1854,-23.24649,-47.06876,18,Válido,106,14149,1,761,GTERI,3612.30
1418,SUR6A68,385349,862689070242307,2025-06-24 08:52:10,2025-06-24 09:20:09.003,2025-06-24 08:52:14,44.00000,1675,-23.22512,-47.02952,18,Válido,105,14117,1,761,GTERI,3617.10
1419,SUR6A68,385349,862689070242307,2025-06-24 08:53:36,2025-06-24 09:20:09.323,2025-06-24 08:53:36,38.00000,1593,-23.20700,-47.01186,15,Válido,121,14141,1,737,Velocidade máxima excedida,3619.70
1420,SUR6A68,385349,862689070242307,2025-06-24 08:53:42,2025-06-24 09:20:09.983,2025-06-24 08:53:42,37.00000,1587,-23.20563,-47.01068,18,Válido,108,14581,1,871,Retorno à velocidade normal,3619.90
1421,SUR6A68,385349,862689070242307,2025-06-24 08:55:10,2025-06-24 09:20:11.213,2025-06-24 08:55:14,46.00000,1497,-23.19206,-46.99035,17,Válido,101,14149,1,761,GTERI,3622.60
1422,SUR6A68,385349,862689070242307,2025-06-24 08:58:10,2025-06-24 09:20:11.320,2025-06-24 08:58:14,61.00000,1317,-23.17905,-46.95886,19,Válido,6,14093,1,761,GTERI,3626.00
1423,SUR6A68,385349,862689070242307,2025-06-24 09:01:10,2025-06-24 09:20:11.823,2025-06-24 09:01:14,56.00000,1137,-23.17569,-46.95316,18,Válido,22,14085,1,761,GTERI,3626.80
1424,SUR6A68,385349,862689070242307,2025-06-24 09:04:10,2025-06-24 09:20:12.287,2025-06-24 09:04:14,72.00000,958,-23.17213,-46.94642,16,Válido,17,14157,1,761,GTERI,3627.50
1425,SUR6A68,385349,862689070242307,2025-06-24 09:07:10,2025-06-24 09:20:13.017,2025-06-24 09:07:14,99.00000,779,-23.17304,-46.93265,18,Válido,72,14589,1,761,GTERI,3629.00
1426,SUR6A68,385349,862689070242307,2025-06-24 09:10:10,2025-06-24 09:20:13.323,2025-06-24 09:10:14,64.00000,599,-23.15860,-46.89697,16,Válido,97,14157,1,761,GTERI,3633.20
1427,SUR6A68,385349,862689070242307,2025-06-24 09:13:10,2025-06-24 09:20:13.803,2025-06-24 09:13:14,7.00000,419,-23.12874,-46.87415,16,Válido,96,14589,1,761,GTERI,3638.10
1428,SUR6A68,385349,862689070242307,2025-06-24 09:16:10,2025-06-24 09:20:14.280,2025-06-24 09:16:14,15.00000,240,-23.10073,-46.84585,14,Válido,90,13925,1,761,GTERI,3642.70
1429,SUR6A68,385349,862689070242307,2025-06-24 09:19:10,2025-06-24 09:20:15.003,2025-06-24 09:19:14,346.00000,61,-23.06212,-46.84069,18,Válido,96,13925,1,761,GTERI,3647.30
1430,SUR6A68,385349,862689070242307,2025-06-24 09:22:10,2025-06-24 09:22:15.813,2025-06-24 09:22:14,333.00000,1,-23.02473,-46.83991,17,Válido,71,14589,0,761,GTERI,3651.80
1431,SUR6A68,385349,862689070242307,2025-06-24 09:25:10,2025-06-24 09:25:15.717,2025-06-24 09:25:14,88.00000,1,-23.01417,-46.83474,16,Válido,32,14173,0,761,GTERI,3653.50
1432,SUR6A68,385349,862689070242307,2025-06-24 09:28:10,2025-06-24 09:28:15.687,2025-06-24 09:28:14,12.00000,1,-23.00764,-46.81877,17,Válido,66,14077,0,761,GTERI,3655.60
1433,SUR6A68,385349,862689070242307,2025-06-24 09:31:10,2025-06-24 09:31:15.743,2025-06-24 09:31:14,73.00000,1,-22.99277,-46.79473,16,Válido,50,14173,0,761,GTERI,3658.70
